X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-76.25,34.75,train,0.0024922407462596246,79.37481252359818,0.6674886909865902
-76.75,34.75,train,0.0017025921966825498,45.86199997539523,0.5783047991323161
-72.75,35.75,train,4.7287161371925655E-4,13.208447691394586,0.2758252965082624
-74.75,35.25,train,0.002866959408659002,89.87448372034576,0.6978157989665346
-74.75,35.75,train,0.0011991200445693173,27.027717477774665,0.4913144647656376
-70.75,37.25,train,4.5860053521360275E-4,12.731916844579997,0.2697464479673466
-71.75,37.75,train,6.574073958342514E-4,16.814625285361736,0.3461999674411709
-70.25,38.75,train,2.723941407505674E-4,9.396874708257695,0.17992748769956615
-80.25,30.75,train,0.0015180495444784498,37.45669257259817,0.5501044411287282
-81.25,30.25,train,0.002560249908735195,83.41727476448735,0.6734369300743762
-80.25,31.25,train,0.001353730966040826,32.039957489044106,0.5216192198766569
-80.75,31.25,train,0.0017248450289030566,46.88361441449365,0.5814682410852549
-81.25,31.25,train,0.0013435403400702296,31.19747945806378,0.5197333814303312
-85.25,30.25,train,3.4160536836970955E-4,10.660529738656356,0.21577957586611907
-85.75,30.25,train,4.7783488780782867E-4,13.327235655075368,0.27791578105795917
-86.75,30.25,train,0.002059140553833461,61.45343337502584,0.6238577687343473
-87.25,30.25,train,0.0020335935209534303,60.047379085513526,0.6209237244285043
-88.25,30.25,train,0.001835753411244593,51.541668000079625,0.5965526117982903
-52.75,40.25,train,6.657279583577541E-5,3.5875059173782473,0.050893157924290465
-66.25,40.25,train,6.811591778199085E-5,3.653002677104126,0.05201147750887093
-66.75,40.75,train,5.2415401231831E-5,3.1027020513349357,0.04050862383551574
-70.75,40.25,train,6.0393752743652576E-5,3.376630735596004,0.04638856784229563
-72.25,40.75,train,3.507790797018942E-5,2.385242374246798,0.027477723042210567
