"species","longitude","latitude"
"Physeter macrocephalus",176.25,-11.75
"Physeter macrocephalus",176.75,-11.75
"Physeter macrocephalus",177.75,-11.75
"Physeter macrocephalus",175.75,-12.75
"Physeter macrocephalus",176.75,-12.25
"Physeter macrocephalus",176.25,-12.75
"Physeter macrocephalus",176.75,-12.75
"Physeter macrocephalus",177.25,-12.25
"Physeter macrocephalus",175.75,-13.25
"Physeter macrocephalus",176.25,-13.25
"Physeter macrocephalus",176.75,-13.75
"Physeter macrocephalus",177.25,-13.25
"Physeter macrocephalus",175.75,-14.25
"Physeter macrocephalus",175.75,-14.75
"Physeter macrocephalus",176.25,-14.25
"Physeter macrocephalus",176.75,-14.25
"Physeter macrocephalus",176.75,-14.75
"Physeter macrocephalus",177.75,-14.25
"Physeter macrocephalus",177.75,-14.75
"Physeter macrocephalus",178.25,-14.75
"Physeter macrocephalus",178.75,-14.75
"Physeter macrocephalus",179.75,-14.75
"Physeter macrocephalus",172.25,-15.25
"Physeter macrocephalus",174.75,-15.25
"Physeter macrocephalus",170.75,-16.75
"Physeter macrocephalus",174.75,-16.25
"Physeter macrocephalus",174.75,-16.75
"Physeter macrocephalus",170.25,-17.25
"Physeter macrocephalus",174.75,-17.25
"Physeter macrocephalus",173.75,-18.25
"Physeter macrocephalus",173.25,-18.75
"Physeter macrocephalus",175.75,-15.25
"Physeter macrocephalus",175.25,-15.75
"Physeter macrocephalus",175.75,-15.75
"Physeter macrocephalus",176.25,-15.25
"Physeter macrocephalus",176.75,-15.25
"Physeter macrocephalus",176.25,-15.75
"Physeter macrocephalus",176.75,-15.75
"Physeter macrocephalus",177.25,-15.75
"Physeter macrocephalus",177.75,-15.75
"Physeter macrocephalus",178.25,-15.25
"Physeter macrocephalus",178.25,-15.75
"Physeter macrocephalus",179.25,-15.25
"Physeter macrocephalus",179.75,-15.75
"Physeter macrocephalus",175.25,-16.25
"Physeter macrocephalus",175.75,-16.25
"Physeter macrocephalus",175.25,-16.75
"Physeter macrocephalus",175.75,-16.75
"Physeter macrocephalus",176.25,-16.25
"Physeter macrocephalus",176.75,-16.25
"Physeter macrocephalus",176.25,-16.75
"Physeter macrocephalus",176.75,-16.75
"Physeter macrocephalus",177.25,-16.25
"Physeter macrocephalus",177.75,-16.25
"Physeter macrocephalus",177.75,-16.75
"Physeter macrocephalus",178.25,-16.25
"Physeter macrocephalus",178.75,-16.25
"Physeter macrocephalus",178.25,-16.75
"Physeter macrocephalus",179.25,-16.25
"Physeter macrocephalus",179.75,-16.75
"Physeter macrocephalus",175.25,-17.25
"Physeter macrocephalus",175.75,-17.25
"Physeter macrocephalus",175.75,-17.75
"Physeter macrocephalus",176.75,-17.25
"Physeter macrocephalus",176.25,-17.75
"Physeter macrocephalus",176.75,-17.75
"Physeter macrocephalus",177.75,-17.25
"Physeter macrocephalus",178.25,-17.25
"Physeter macrocephalus",179.25,-17.25
"Physeter macrocephalus",179.75,-17.25
"Physeter macrocephalus",179.25,-17.75
"Physeter macrocephalus",179.75,-17.75
"Physeter macrocephalus",175.25,-18.25
"Physeter macrocephalus",175.75,-18.25
"Physeter macrocephalus",175.25,-18.75
"Physeter macrocephalus",175.75,-18.75
"Physeter macrocephalus",176.25,-18.75
"Physeter macrocephalus",177.25,-18.25
"Physeter macrocephalus",177.25,-18.75
"Physeter macrocephalus",177.75,-18.75
"Physeter macrocephalus",178.25,-18.25
"Physeter macrocephalus",179.25,-18.25
"Physeter macrocephalus",179.75,-18.25
"Physeter macrocephalus",179.25,-18.75
"Physeter macrocephalus",175.75,-19.25
"Physeter macrocephalus",176.75,-19.25
"Physeter macrocephalus",177.75,-19.25
"Physeter macrocephalus",178.25,-19.25
"Physeter macrocephalus",178.75,-19.25
"Physeter macrocephalus",2.25,-20.25
"Physeter macrocephalus",3.25,-21.75
"Physeter macrocephalus",4.25,-22.25
"Physeter macrocephalus",5.75,-20.25
"Physeter macrocephalus",6.25,-20.25
"Physeter macrocephalus",6.75,-20.25
"Physeter macrocephalus",6.75,-20.75
"Physeter macrocephalus",7.25,-20.25
"Physeter macrocephalus",7.75,-20.25
"Physeter macrocephalus",7.25,-20.75
"Physeter macrocephalus",8.25,-20.25
"Physeter macrocephalus",8.75,-20.25
"Physeter macrocephalus",8.25,-20.75
"Physeter macrocephalus",8.75,-20.75
"Physeter macrocephalus",9.25,-20.25
"Physeter macrocephalus",9.75,-20.25
"Physeter macrocephalus",9.25,-20.75
"Physeter macrocephalus",9.75,-20.75
"Physeter macrocephalus",7.25,-21.75
"Physeter macrocephalus",7.75,-21.75
"Physeter macrocephalus",8.25,-21.25
"Physeter macrocephalus",8.75,-21.25
"Physeter macrocephalus",9.25,-21.25
"Physeter macrocephalus",9.75,-21.25
"Physeter macrocephalus",9.75,-21.75
"Physeter macrocephalus",6.75,-22.25
"Physeter macrocephalus",7.25,-22.25
"Physeter macrocephalus",7.25,-22.75
"Physeter macrocephalus",8.25,-22.25
"Physeter macrocephalus",8.75,-22.75
"Physeter macrocephalus",9.25,-22.25
"Physeter macrocephalus",9.75,-22.25
"Physeter macrocephalus",9.75,-22.75
"Physeter macrocephalus",8.75,-24.25
"Physeter macrocephalus",3.75,-26.25
"Physeter macrocephalus",4.25,-26.75
"Physeter macrocephalus",0.25,-27.75
"Physeter macrocephalus",4.75,-27.75
"Physeter macrocephalus",1.75,-28.25
"Physeter macrocephalus",1.25,-29.25
"Physeter macrocephalus",7.25,-25.75
"Physeter macrocephalus",7.75,-25.75
"Physeter macrocephalus",8.25,-25.75
"Physeter macrocephalus",6.25,-26.25
"Physeter macrocephalus",7.25,-26.25
"Physeter macrocephalus",8.25,-26.25
"Physeter macrocephalus",8.25,-26.75
"Physeter macrocephalus",5.25,-27.25
"Physeter macrocephalus",7.25,-27.25
"Physeter macrocephalus",8.25,-27.25
"Physeter macrocephalus",8.75,-27.25
"Physeter macrocephalus",8.75,-27.75
"Physeter macrocephalus",9.25,-27.75
"Physeter macrocephalus",8.75,-28.25
"Physeter macrocephalus",5.75,-29.25
"Physeter macrocephalus",6.75,-29.75
"Physeter macrocephalus",8.25,-29.25
"Physeter macrocephalus",8.75,-29.75
"Physeter macrocephalus",10.25,-20.25
"Physeter macrocephalus",10.75,-20.25
"Physeter macrocephalus",10.75,-20.75
"Physeter macrocephalus",11.25,-20.25
"Physeter macrocephalus",11.75,-20.25
"Physeter macrocephalus",11.25,-20.75
"Physeter macrocephalus",11.75,-20.75
"Physeter macrocephalus",12.25,-20.25
"Physeter macrocephalus",12.75,-20.25
"Physeter macrocephalus",12.25,-20.75
"Physeter macrocephalus",12.75,-20.75
"Physeter macrocephalus",13.25,-20.75
"Physeter macrocephalus",10.25,-21.25
"Physeter macrocephalus",11.75,-21.25
"Physeter macrocephalus",12.25,-21.25
"Physeter macrocephalus",13.75,-21.75
"Physeter macrocephalus",11.75,-22.25
"Physeter macrocephalus",10.75,-23.75
"Physeter macrocephalus",11.25,-23.25
"Physeter macrocephalus",10.25,-29.25
"Physeter macrocephalus",35.75,-21.25
"Physeter macrocephalus",36.25,-21.25
"Physeter macrocephalus",36.25,-21.75
"Physeter macrocephalus",36.75,-21.75
"Physeter macrocephalus",37.25,-21.25
"Physeter macrocephalus",37.75,-21.25
"Physeter macrocephalus",37.25,-21.75
"Physeter macrocephalus",37.75,-21.75
"Physeter macrocephalus",39.25,-21.75
"Physeter macrocephalus",36.75,-22.25
"Physeter macrocephalus",37.75,-22.25
"Physeter macrocephalus",37.75,-22.75
"Physeter macrocephalus",38.75,-22.25
"Physeter macrocephalus",38.25,-22.75
"Physeter macrocephalus",39.75,-22.25
"Physeter macrocephalus",37.25,-23.25
"Physeter macrocephalus",37.75,-23.25
"Physeter macrocephalus",38.75,-23.25
"Physeter macrocephalus",38.75,-23.75
"Physeter macrocephalus",39.25,-23.25
"Physeter macrocephalus",39.25,-23.75
"Physeter macrocephalus",36.25,-24.25
"Physeter macrocephalus",36.25,-24.75
"Physeter macrocephalus",36.75,-24.75
"Physeter macrocephalus",38.25,-24.25
"Physeter macrocephalus",38.75,-24.25
"Physeter macrocephalus",39.75,-24.25
"Physeter macrocephalus",39.25,-24.75
"Physeter macrocephalus",39.75,-24.75
"Physeter macrocephalus",32.75,-25.75
"Physeter macrocephalus",33.75,-25.75
"Physeter macrocephalus",34.75,-25.25
"Physeter macrocephalus",34.25,-25.75
"Physeter macrocephalus",34.75,-25.75
"Physeter macrocephalus",32.75,-26.25
"Physeter macrocephalus",32.75,-26.75
"Physeter macrocephalus",33.25,-26.25
"Physeter macrocephalus",33.75,-26.25
"Physeter macrocephalus",33.75,-26.75
"Physeter macrocephalus",34.75,-26.25
"Physeter macrocephalus",34.25,-26.75
"Physeter macrocephalus",34.75,-26.75
"Physeter macrocephalus",32.75,-27.25
"Physeter macrocephalus",33.25,-27.25
"Physeter macrocephalus",33.75,-27.75
"Physeter macrocephalus",34.75,-27.25
"Physeter macrocephalus",33.75,-28.25
"Physeter macrocephalus",34.25,-28.75
"Physeter macrocephalus",31.75,-29.25
"Physeter macrocephalus",35.25,-25.25
"Physeter macrocephalus",35.25,-25.75
"Physeter macrocephalus",35.75,-25.75
"Physeter macrocephalus",37.25,-25.25
"Physeter macrocephalus",38.75,-25.25
"Physeter macrocephalus",39.25,-25.25
"Physeter macrocephalus",39.75,-25.75
"Physeter macrocephalus",35.25,-26.25
"Physeter macrocephalus",35.75,-26.25
"Physeter macrocephalus",35.25,-26.75
"Physeter macrocephalus",35.75,-26.75
"Physeter macrocephalus",36.75,-26.25
"Physeter macrocephalus",37.75,-26.25
"Physeter macrocephalus",37.25,-26.75
"Physeter macrocephalus",38.25,-26.75
"Physeter macrocephalus",38.75,-26.75
"Physeter macrocephalus",35.25,-27.25
"Physeter macrocephalus",35.75,-27.25
"Physeter macrocephalus",38.75,-28.75
"Physeter macrocephalus",39.75,-28.75
"Physeter macrocephalus",40.25,-20.25
"Physeter macrocephalus",40.75,-20.75
"Physeter macrocephalus",41.25,-20.25
"Physeter macrocephalus",41.75,-20.75
"Physeter macrocephalus",40.25,-21.75
"Physeter macrocephalus",40.75,-21.75
"Physeter macrocephalus",41.75,-21.25
"Physeter macrocephalus",42.25,-21.75
"Physeter macrocephalus",42.75,-21.75
"Physeter macrocephalus",40.75,-22.75
"Physeter macrocephalus",41.75,-22.25
"Physeter macrocephalus",41.25,-22.75
"Physeter macrocephalus",42.75,-22.25
"Physeter macrocephalus",42.25,-22.75
"Physeter macrocephalus",42.75,-22.75
"Physeter macrocephalus",40.75,-23.75
"Physeter macrocephalus",41.75,-23.25
"Physeter macrocephalus",41.25,-23.75
"Physeter macrocephalus",41.75,-23.75
"Physeter macrocephalus",42.25,-23.25
"Physeter macrocephalus",42.75,-23.75
"Physeter macrocephalus",43.25,-23.25
"Physeter macrocephalus",40.25,-24.25
"Physeter macrocephalus",40.75,-24.25
"Physeter macrocephalus",40.75,-24.75
"Physeter macrocephalus",41.25,-24.25
"Physeter macrocephalus",42.75,-24.25
"Physeter macrocephalus",42.25,-24.75
"Physeter macrocephalus",42.75,-24.75
"Physeter macrocephalus",43.25,-24.25
"Physeter macrocephalus",48.75,-21.75
"Physeter macrocephalus",49.75,-21.75
"Physeter macrocephalus",48.25,-22.25
"Physeter macrocephalus",48.75,-22.25
"Physeter macrocephalus",48.25,-22.75
"Physeter macrocephalus",49.25,-22.25
"Physeter macrocephalus",49.75,-22.75
"Physeter macrocephalus",47.75,-23.25
"Physeter macrocephalus",47.75,-23.75
"Physeter macrocephalus",48.25,-23.25
"Physeter macrocephalus",48.75,-23.25
"Physeter macrocephalus",48.25,-23.75
"Physeter macrocephalus",48.75,-23.75
"Physeter macrocephalus",49.75,-23.25
"Physeter macrocephalus",49.25,-23.75
"Physeter macrocephalus",49.75,-23.75
"Physeter macrocephalus",47.25,-24.25
"Physeter macrocephalus",47.75,-24.25
"Physeter macrocephalus",47.25,-24.75
"Physeter macrocephalus",47.75,-24.75
"Physeter macrocephalus",48.25,-24.25
"Physeter macrocephalus",48.75,-24.25
"Physeter macrocephalus",49.25,-24.25
"Physeter macrocephalus",49.25,-24.75
"Physeter macrocephalus",49.75,-24.75
"Physeter macrocephalus",40.25,-25.25
"Physeter macrocephalus",42.25,-25.25
"Physeter macrocephalus",42.25,-25.75
"Physeter macrocephalus",42.75,-25.75
"Physeter macrocephalus",43.75,-25.25
"Physeter macrocephalus",44.25,-25.75
"Physeter macrocephalus",44.75,-25.75
"Physeter macrocephalus",43.75,-26.25
"Physeter macrocephalus",43.25,-26.75
"Physeter macrocephalus",43.75,-26.75
"Physeter macrocephalus",44.25,-26.25
"Physeter macrocephalus",44.75,-26.25
"Physeter macrocephalus",44.25,-26.75
"Physeter macrocephalus",44.75,-26.75
"Physeter macrocephalus",43.25,-27.75
"Physeter macrocephalus",43.75,-27.75
"Physeter macrocephalus",44.25,-27.25
"Physeter macrocephalus",44.75,-27.25
"Physeter macrocephalus",44.25,-27.75
"Physeter macrocephalus",42.75,-28.25
"Physeter macrocephalus",42.25,-28.75
"Physeter macrocephalus",43.25,-28.75
"Physeter macrocephalus",40.75,-29.75
"Physeter macrocephalus",45.25,-25.75
"Physeter macrocephalus",45.75,-25.75
"Physeter macrocephalus",46.25,-25.25
"Physeter macrocephalus",46.75,-25.75
"Physeter macrocephalus",47.25,-25.25
"Physeter macrocephalus",47.25,-25.75
"Physeter macrocephalus",47.75,-25.75
"Physeter macrocephalus",48.25,-25.25
"Physeter macrocephalus",48.75,-25.25
"Physeter macrocephalus",48.25,-25.75
"Physeter macrocephalus",48.75,-25.75
"Physeter macrocephalus",49.25,-25.25
"Physeter macrocephalus",49.75,-25.25
"Physeter macrocephalus",49.25,-25.75
"Physeter macrocephalus",49.75,-25.75
"Physeter macrocephalus",45.75,-26.25
"Physeter macrocephalus",45.25,-26.75
"Physeter macrocephalus",45.75,-26.75
"Physeter macrocephalus",46.75,-26.25
"Physeter macrocephalus",47.25,-26.25
"Physeter macrocephalus",47.75,-26.25
"Physeter macrocephalus",47.25,-26.75
"Physeter macrocephalus",47.75,-26.75
"Physeter macrocephalus",48.25,-26.25
"Physeter macrocephalus",48.75,-26.25
"Physeter macrocephalus",48.25,-26.75
"Physeter macrocephalus",49.25,-26.25
"Physeter macrocephalus",49.75,-26.25
"Physeter macrocephalus",49.25,-26.75
"Physeter macrocephalus",49.75,-26.75
"Physeter macrocephalus",45.25,-27.25
"Physeter macrocephalus",47.25,-27.25
"Physeter macrocephalus",48.25,-27.25
"Physeter macrocephalus",48.75,-27.25
"Physeter macrocephalus",49.25,-27.25
"Physeter macrocephalus",47.75,-28.75
"Physeter macrocephalus",48.25,-28.75
"Physeter macrocephalus",46.25,-29.75
"Physeter macrocephalus",46.75,-29.75
"Physeter macrocephalus",47.25,-29.75
"Physeter macrocephalus",51.75,-20.75
"Physeter macrocephalus",53.75,-20.25
"Physeter macrocephalus",53.25,-20.75
"Physeter macrocephalus",54.25,-20.75
"Physeter macrocephalus",54.75,-20.75
"Physeter macrocephalus",51.25,-21.25
"Physeter macrocephalus",51.75,-21.75
"Physeter macrocephalus",52.75,-21.25
"Physeter macrocephalus",52.25,-21.75
"Physeter macrocephalus",52.75,-21.75
"Physeter macrocephalus",53.75,-21.25
"Physeter macrocephalus",53.25,-21.75
"Physeter macrocephalus",53.75,-21.75
"Physeter macrocephalus",54.25,-21.25
"Physeter macrocephalus",50.25,-22.25
"Physeter macrocephalus",50.75,-22.25
"Physeter macrocephalus",51.25,-22.75
"Physeter macrocephalus",51.75,-22.75
"Physeter macrocephalus",52.25,-22.25
"Physeter macrocephalus",52.25,-22.75
"Physeter macrocephalus",52.75,-22.75
"Physeter macrocephalus",53.25,-22.25
"Physeter macrocephalus",53.75,-22.25
"Physeter macrocephalus",53.25,-22.75
"Physeter macrocephalus",53.75,-22.75
"Physeter macrocephalus",54.25,-22.25
"Physeter macrocephalus",54.75,-22.25
"Physeter macrocephalus",54.25,-22.75
"Physeter macrocephalus",54.75,-22.75
"Physeter macrocephalus",50.25,-23.25
"Physeter macrocephalus",50.75,-23.25
"Physeter macrocephalus",50.75,-23.75
"Physeter macrocephalus",51.25,-23.25
"Physeter macrocephalus",51.75,-23.25
"Physeter macrocephalus",51.25,-23.75
"Physeter macrocephalus",51.75,-23.75
"Physeter macrocephalus",52.75,-23.25
"Physeter macrocephalus",52.25,-23.75
"Physeter macrocephalus",53.25,-23.25
"Physeter macrocephalus",53.75,-23.25
"Physeter macrocephalus",53.25,-23.75
"Physeter macrocephalus",54.25,-23.25
"Physeter macrocephalus",54.75,-23.25
"Physeter macrocephalus",54.75,-23.75
"Physeter macrocephalus",50.75,-24.25
"Physeter macrocephalus",50.25,-24.75
"Physeter macrocephalus",50.75,-24.75
"Physeter macrocephalus",51.25,-24.25
"Physeter macrocephalus",51.75,-24.25
"Physeter macrocephalus",51.25,-24.75
"Physeter macrocephalus",51.75,-24.75
"Physeter macrocephalus",52.25,-24.25
"Physeter macrocephalus",52.25,-24.75
"Physeter macrocephalus",52.75,-24.75
"Physeter macrocephalus",53.75,-24.75
"Physeter macrocephalus",55.25,-20.75
"Physeter macrocephalus",55.75,-20.75
"Physeter macrocephalus",56.75,-20.75
"Physeter macrocephalus",57.25,-20.25
"Physeter macrocephalus",57.75,-20.25
"Physeter macrocephalus",57.25,-20.75
"Physeter macrocephalus",57.75,-20.75
"Physeter macrocephalus",58.25,-20.25
"Physeter macrocephalus",59.75,-20.25
"Physeter macrocephalus",55.25,-21.25
"Physeter macrocephalus",55.75,-21.25
"Physeter macrocephalus",55.25,-21.75
"Physeter macrocephalus",55.75,-21.75
"Physeter macrocephalus",56.25,-21.25
"Physeter macrocephalus",56.75,-21.75
"Physeter macrocephalus",57.25,-21.25
"Physeter macrocephalus",57.25,-21.75
"Physeter macrocephalus",57.75,-21.75
"Physeter macrocephalus",58.75,-21.75
"Physeter macrocephalus",55.25,-22.25
"Physeter macrocephalus",55.75,-22.25
"Physeter macrocephalus",55.25,-22.75
"Physeter macrocephalus",55.75,-22.75
"Physeter macrocephalus",56.25,-22.25
"Physeter macrocephalus",56.75,-22.25
"Physeter macrocephalus",57.25,-22.25
"Physeter macrocephalus",57.25,-22.75
"Physeter macrocephalus",58.25,-22.25
"Physeter macrocephalus",55.25,-23.25
"Physeter macrocephalus",55.25,-23.75
"Physeter macrocephalus",55.75,-23.75
"Physeter macrocephalus",57.75,-23.25
"Physeter macrocephalus",58.75,-23.25
"Physeter macrocephalus",56.75,-24.75
"Physeter macrocephalus",59.25,-24.75
"Physeter macrocephalus",50.75,-25.25
"Physeter macrocephalus",50.25,-25.75
"Physeter macrocephalus",50.75,-25.75
"Physeter macrocephalus",51.25,-25.25
"Physeter macrocephalus",51.75,-25.25
"Physeter macrocephalus",51.25,-25.75
"Physeter macrocephalus",51.75,-25.75
"Physeter macrocephalus",52.25,-25.25
"Physeter macrocephalus",52.75,-25.25
"Physeter macrocephalus",53.75,-25.25
"Physeter macrocephalus",53.75,-25.75
"Physeter macrocephalus",50.25,-26.25
"Physeter macrocephalus",50.75,-26.25
"Physeter macrocephalus",51.25,-26.25
"Physeter macrocephalus",54.25,-27.75
"Physeter macrocephalus",56.75,-25.25
"Physeter macrocephalus",60.75,-20.25
"Physeter macrocephalus",61.25,-20.25
"Physeter macrocephalus",61.75,-20.25
"Physeter macrocephalus",61.25,-20.75
"Physeter macrocephalus",61.75,-20.75
"Physeter macrocephalus",62.25,-20.25
"Physeter macrocephalus",62.75,-20.25
"Physeter macrocephalus",62.25,-20.75
"Physeter macrocephalus",62.75,-20.75
"Physeter macrocephalus",63.25,-20.25
"Physeter macrocephalus",63.75,-20.25
"Physeter macrocephalus",63.25,-20.75
"Physeter macrocephalus",63.75,-20.75
"Physeter macrocephalus",64.25,-20.25
"Physeter macrocephalus",64.25,-20.75
"Physeter macrocephalus",64.75,-20.75
"Physeter macrocephalus",61.25,-21.25
"Physeter macrocephalus",61.75,-21.25
"Physeter macrocephalus",61.25,-21.75
"Physeter macrocephalus",62.25,-21.25
"Physeter macrocephalus",63.25,-21.25
"Physeter macrocephalus",63.75,-21.25
"Physeter macrocephalus",63.25,-21.75
"Physeter macrocephalus",63.75,-21.75
"Physeter macrocephalus",64.25,-21.25
"Physeter macrocephalus",64.75,-21.25
"Physeter macrocephalus",63.25,-22.25
"Physeter macrocephalus",60.25,-23.25
"Physeter macrocephalus",62.25,-24.25
"Physeter macrocephalus",62.75,-24.25
"Physeter macrocephalus",65.25,-20.25
"Physeter macrocephalus",65.75,-20.25
"Physeter macrocephalus",65.25,-20.75
"Physeter macrocephalus",65.75,-20.75
"Physeter macrocephalus",66.25,-20.25
"Physeter macrocephalus",64.75,-29.75
"Physeter macrocephalus",69.75,-27.75
"Physeter macrocephalus",65.75,-29.75
"Physeter macrocephalus",70.25,-26.75
"Physeter macrocephalus",75.75,-28.25
"Physeter macrocephalus",75.75,-29.25
"Physeter macrocephalus",87.75,-28.75
"Physeter macrocephalus",92.25,-28.75
"Physeter macrocephalus",93.25,-28.25
"Physeter macrocephalus",92.25,-29.25
"Physeter macrocephalus",98.75,-28.25
"Physeter macrocephalus",99.25,-28.75
"Physeter macrocephalus",98.75,-29.25
"Physeter macrocephalus",99.75,-29.25
"Physeter macrocephalus",104.25,-20.75
"Physeter macrocephalus",102.25,-21.75
"Physeter macrocephalus",103.25,-21.25
"Physeter macrocephalus",103.25,-21.75
"Physeter macrocephalus",104.75,-21.25
"Physeter macrocephalus",104.25,-21.75
"Physeter macrocephalus",104.75,-21.75
"Physeter macrocephalus",101.75,-22.75
"Physeter macrocephalus",102.75,-22.25
"Physeter macrocephalus",102.75,-22.75
"Physeter macrocephalus",103.25,-22.25
"Physeter macrocephalus",103.25,-22.75
"Physeter macrocephalus",103.75,-22.75
"Physeter macrocephalus",104.25,-22.25
"Physeter macrocephalus",104.75,-22.25
"Physeter macrocephalus",104.25,-22.75
"Physeter macrocephalus",104.75,-22.75
"Physeter macrocephalus",101.25,-23.25
"Physeter macrocephalus",101.75,-23.25
"Physeter macrocephalus",101.75,-23.75
"Physeter macrocephalus",102.75,-23.25
"Physeter macrocephalus",102.25,-23.75
"Physeter macrocephalus",102.75,-23.75
"Physeter macrocephalus",103.25,-23.25
"Physeter macrocephalus",103.25,-23.75
"Physeter macrocephalus",103.75,-23.75
"Physeter macrocephalus",104.25,-23.25
"Physeter macrocephalus",104.75,-23.25
"Physeter macrocephalus",104.75,-23.75
"Physeter macrocephalus",102.25,-24.25
"Physeter macrocephalus",102.75,-24.25
"Physeter macrocephalus",102.75,-24.75
"Physeter macrocephalus",103.25,-24.25
"Physeter macrocephalus",103.75,-24.25
"Physeter macrocephalus",103.25,-24.75
"Physeter macrocephalus",104.25,-24.25
"Physeter macrocephalus",104.25,-24.75
"Physeter macrocephalus",104.75,-24.75
"Physeter macrocephalus",105.75,-20.25
"Physeter macrocephalus",105.25,-20.75
"Physeter macrocephalus",105.75,-20.75
"Physeter macrocephalus",106.25,-20.25
"Physeter macrocephalus",106.25,-20.75
"Physeter macrocephalus",106.75,-20.75
"Physeter macrocephalus",107.75,-20.25
"Physeter macrocephalus",107.25,-20.75
"Physeter macrocephalus",107.75,-20.75
"Physeter macrocephalus",108.75,-20.25
"Physeter macrocephalus",108.25,-20.75
"Physeter macrocephalus",108.75,-20.75
"Physeter macrocephalus",109.25,-20.25
"Physeter macrocephalus",109.75,-20.25
"Physeter macrocephalus",109.75,-20.75
"Physeter macrocephalus",105.75,-21.25
"Physeter macrocephalus",105.25,-21.75
"Physeter macrocephalus",105.75,-21.75
"Physeter macrocephalus",106.75,-21.25
"Physeter macrocephalus",106.25,-21.75
"Physeter macrocephalus",106.75,-21.75
"Physeter macrocephalus",107.25,-21.25
"Physeter macrocephalus",107.25,-21.75
"Physeter macrocephalus",107.75,-21.75
"Physeter macrocephalus",108.25,-21.25
"Physeter macrocephalus",108.75,-21.25
"Physeter macrocephalus",109.75,-21.25
"Physeter macrocephalus",109.25,-21.75
"Physeter macrocephalus",105.25,-22.25
"Physeter macrocephalus",105.75,-22.25
"Physeter macrocephalus",105.25,-22.75
"Physeter macrocephalus",105.75,-22.75
"Physeter macrocephalus",106.25,-22.25
"Physeter macrocephalus",106.75,-22.25
"Physeter macrocephalus",106.75,-22.75
"Physeter macrocephalus",107.25,-22.25
"Physeter macrocephalus",107.75,-22.25
"Physeter macrocephalus",108.25,-22.25
"Physeter macrocephalus",108.75,-22.25
"Physeter macrocephalus",108.25,-22.75
"Physeter macrocephalus",108.75,-22.75
"Physeter macrocephalus",109.25,-22.25
"Physeter macrocephalus",109.75,-22.25
"Physeter macrocephalus",109.25,-22.75
"Physeter macrocephalus",109.75,-22.75
"Physeter macrocephalus",105.75,-23.25
"Physeter macrocephalus",105.25,-23.75
"Physeter macrocephalus",106.25,-23.25
"Physeter macrocephalus",106.75,-23.25
"Physeter macrocephalus",106.75,-23.75
"Physeter macrocephalus",107.25,-23.25
"Physeter macrocephalus",107.75,-23.75
"Physeter macrocephalus",108.25,-23.75
"Physeter macrocephalus",108.75,-23.75
"Physeter macrocephalus",109.25,-23.75
"Physeter macrocephalus",109.75,-23.75
"Physeter macrocephalus",105.25,-24.25
"Physeter macrocephalus",105.75,-24.25
"Physeter macrocephalus",105.25,-24.75
"Physeter macrocephalus",105.75,-24.75
"Physeter macrocephalus",106.25,-24.75
"Physeter macrocephalus",106.75,-24.75
"Physeter macrocephalus",107.25,-24.25
"Physeter macrocephalus",107.75,-24.25
"Physeter macrocephalus",107.25,-24.75
"Physeter macrocephalus",107.75,-24.75
"Physeter macrocephalus",108.25,-24.25
"Physeter macrocephalus",108.75,-24.25
"Physeter macrocephalus",108.25,-24.75
"Physeter macrocephalus",108.75,-24.75
"Physeter macrocephalus",109.25,-24.25
"Physeter macrocephalus",109.75,-24.25
"Physeter macrocephalus",109.25,-24.75
"Physeter macrocephalus",109.75,-24.75
"Physeter macrocephalus",102.75,-25.75
"Physeter macrocephalus",103.25,-25.25
"Physeter macrocephalus",103.75,-25.25
"Physeter macrocephalus",103.25,-25.75
"Physeter macrocephalus",103.75,-25.75
"Physeter macrocephalus",104.25,-25.25
"Physeter macrocephalus",104.75,-25.25
"Physeter macrocephalus",104.25,-25.75
"Physeter macrocephalus",104.75,-25.75
"Physeter macrocephalus",102.75,-26.25
"Physeter macrocephalus",103.25,-26.25
"Physeter macrocephalus",103.75,-26.25
"Physeter macrocephalus",103.75,-26.75
"Physeter macrocephalus",104.75,-26.25
"Physeter macrocephalus",104.25,-26.75
"Physeter macrocephalus",104.75,-26.75
"Physeter macrocephalus",103.75,-27.75
"Physeter macrocephalus",104.25,-27.25
"Physeter macrocephalus",104.75,-27.75
"Physeter macrocephalus",104.25,-28.75
"Physeter macrocephalus",100.75,-29.75
"Physeter macrocephalus",101.25,-29.25
"Physeter macrocephalus",103.75,-29.75
"Physeter macrocephalus",105.25,-25.25
"Physeter macrocephalus",105.75,-25.25
"Physeter macrocephalus",105.75,-25.75
"Physeter macrocephalus",106.25,-25.25
"Physeter macrocephalus",106.75,-25.25
"Physeter macrocephalus",106.25,-25.75
"Physeter macrocephalus",106.75,-25.75
"Physeter macrocephalus",107.25,-25.25
"Physeter macrocephalus",107.75,-25.25
"Physeter macrocephalus",107.25,-25.75
"Physeter macrocephalus",107.75,-25.75
"Physeter macrocephalus",108.25,-25.25
"Physeter macrocephalus",108.75,-25.25
"Physeter macrocephalus",108.25,-25.75
"Physeter macrocephalus",108.75,-25.75
"Physeter macrocephalus",109.25,-25.25
"Physeter macrocephalus",109.75,-25.25
"Physeter macrocephalus",109.25,-25.75
"Physeter macrocephalus",109.75,-25.75
"Physeter macrocephalus",105.25,-26.25
"Physeter macrocephalus",105.75,-26.25
"Physeter macrocephalus",105.25,-26.75
